MaxForwardProgress,AverageForwardProgress,AverageAbsY,AverageReturn,AverageY,MaxReturn,MinForwardProgress,AverageAbsQ,MaxEsReturn,AverageDiscountedReturn,StdReturn,AveragePolicySurr,MinEsReturn,AverageQ,AverageAbsQYDiff,QFunRegParamNorm,Epoch,AverageEsReturn,AverageAction,StdEsReturn,MinReturn,StdForwardProgress,PolicyRegParamNorm,AverageQLoss
0.0,0.0,0.9609872473344995,-40.0,-0.848693526374974,-40.0,0.0,0.9389736087418087,-2.0,-36.58891261815518,0.0,0.7251698530324506,-48.0,-0.8497192768890375,0.13385940832511706,10.023552365956606,24,-20.571428571428573,0.9999999817111109,12.445651795246977,-40.0,0.0,28.07816862619027,0.047594671924793386
0.0,0.0,0.9350548422098425,-8.0,-0.8398700671813872,-8.0,0.0,0.9120364600087337,-2.0,-8.16137802843541,0.0,0.7402732044480113,-60.0,-0.8410254104619955,0.12827680720850757,10.09830202502538,25,-21.305555555555557,0.9999999904052651,14.201563772354328,-8.0,0.0,28.1050553784895,0.04642528992747728
0.0,0.0,0.9245354488094975,-10.0,-0.8390923974265388,-10.0,0.0,0.9023183329433502,-2.0,-10.079764248151061,0.0,0.743169856230637,-52.0,-0.8396491937105525,0.12493578765758068,10.187423911183432,26,-21.35211267605634,0.9999999909301486,13.133226963171593,-10.0,0.0,28.13152710194454,0.04493652963985726
0.0,0.0,0.9300250916669514,-6.0,-0.8534249174524142,-6.0,0.0,0.9046509670099578,-2.0,-6.223614170136778,0.0,0.7690582209211043,-56.0,-0.8542445225323252,0.1217066136588882,10.282350847816362,27,-25.147058823529413,0.9999999831812553,14.060023330541217,-6.0,0.0,28.15222927142833,0.045448186836056635
0.0,0.0,0.94076498505883,-38.0,-0.8687298554563764,-38.0,0.0,0.9137731163123824,-2.0,-34.93829557389413,0.0,0.7888392006827646,-102.0,-0.8693824830389162,0.1181932767517554,10.342177561403897,28,-20.5,0.9999999610128197,16.966470201874966,-38.0,0.0,28.17412883308404,0.04440302561141313
0.0,0.0,0.95677674307299,-4.0,-0.8822990858572693,-4.0,0.0,0.9302194332711129,0.0,-4.266276939532102,0.0,0.7879238450289853,-54.0,-0.8827451844377531,0.1172849436171904,10.438086721706139,29,-18.227848101265824,0.6281925307174536,14.181418906610682,-4.0,0.0,28.181081767706022,0.043794711247795194
0.0,0.0,0.9828384005262728,-2.0,-0.9041053850615616,-2.0,0.0,0.9547366729049543,0.0,-2.2891686257899995,0.0,0.732139006702746,-46.0,-0.9047340740420979,0.11802366632121077,10.5253622470637,30,-12.534653465346535,0.6374738764542364,11.040487466311218,-2.0,0.0,28.243832009135765,0.04459539996279132
0.0,0.0,0.9917261492440675,-2.0,-0.9116652629754275,-2.0,0.0,0.9651035939148517,0.0,-2.2891686257899995,0.0,0.7378923650894146,-40.0,-0.912181267896477,0.11726339883259712,10.618179441105939,31,-12.174757281553399,0.6161729735289341,9.778545154031724,-2.0,0.0,28.299240739167235,0.04384183246538304
0.0,0.0,0.9518959770331533,-2.0,-0.8535332997956783,-2.0,0.0,0.9263398167599596,0.0,-2.289168625789999,0.0,0.690319184081412,-358.0,-0.8540894040619166,0.11521413686326235,10.758018148605052,32,-13.195652173913043,0.6137722508882093,37.250106253258075,-2.0,0.0,28.339339752062415,0.042344875141838455
0.0,0.0,0.9109633742675523,-2.0,-0.7926698211969865,-2.0,0.0,0.8865218947145436,0.0,-2.2891686257899995,0.0,0.6418805368269581,-238.0,-0.7934226854405281,0.11316111833911209,10.858959885375844,33,-14.872340425531915,0.6256531960447819,25.52021895230274,-2.0,0.0,28.380130465870625,0.0402959734363244
0.0,0.0,0.8702694292237582,-2.0,-0.7303703299202096,-2.0,0.0,0.8414064441541073,0.0,-2.2891686257899995,0.0,0.5759306259709732,-66.0,-0.7312060922089372,0.11838939325502333,10.995420447149527,34,-9.823529411764707,0.6254215927603569,10.229150736896711,-2.0,0.0,28.427532396474966,0.04408940924958297
0.0,0.0,0.820004329189657,-4.0,-0.6599151900024599,-4.0,0.0,0.7939516870323486,-2.0,-4.266276939532102,0.0,0.4993806519602173,-46.0,-0.6605846377602529,0.11648192889312227,11.078529057036562,35,-10.831683168316832,0.6203646500121912,10.097612017406549,-4.0,0.0,28.472255788603842,0.04224558066494047
0.0,0.0,0.7736609344583655,-4.0,-0.6001110594703291,-4.0,0.0,0.7471776498273958,0.0,-4.266276939532102,0.0,0.44384220010439335,-40.0,-0.6006648660104724,0.1150865506862854,11.199560955425598,36,-9.883495145631068,0.6181884944244945,9.11980770840734,-4.0,0.0,28.518654603916552,0.04159732812972774
0.0,0.0,0.7342301760845721,-4.0,-0.5397908697305474,-4.0,0.0,0.7074892543355625,0.0,-4.266276939532102,0.0,0.3844094936091204,-66.0,-0.5403043023629941,0.11642145355755439,11.310110753322691,37,-10.277227722772277,0.6174846537978846,11.162276296368011,-4.0,0.0,28.56538201304175,0.043308966124540306
0.0,0.0,0.7055655496221324,-4.0,-0.4943298756344543,-4.0,0.0,0.6804717974939437,0.0,-4.266276939532102,0.0,0.34178196181810017,-54.0,-0.49484971646159426,0.11491042952364931,11.408060720298758,38,-12.4,0.6147408657258651,10.573452356578814,-4.0,0.0,28.607450338350077,0.041554583816065006
0.0,0.0,0.6724012486636314,-4.0,-0.44057654830266063,-4.0,0.0,0.6492367319850086,-2.0,-4.266276939532102,0.0,0.2887587884104364,-52.0,-0.4409115807747847,0.11305173433540604,11.527305043177464,39,-13.31868131868132,0.6110450204538533,11.93100966673286,-4.0,0.0,28.648971202224715,0.039868296332100005
0.0,0.0,0.6491298917385653,-4.0,-0.40545070470041683,-4.0,0.0,0.6253103645084904,-2.0,-4.266276939532102,0.0,0.25380488443462346,-62.0,-0.40581420138576707,0.11221781620484339,11.612882794468202,40,-11.5625,0.6225834784901954,10.60739963814569,-4.0,0.0,28.68323169261272,0.04012522035667028
0.0,0.0,0.6164059002266533,-4.0,-0.361473955314093,-4.0,0.0,0.5933331475707381,-2.0,-4.266276939532102,0.0,0.2076205900472914,-70.0,-0.36182491678690026,0.10956057258967766,11.675122985201215,41,-12.955555555555556,0.645043866893207,13.189988721342251,-4.0,0.0,28.703101243367062,0.03870218105922844
0.0,0.0,0.5960572811925751,-4.0,-0.3263457704089114,-4.0,0.0,0.5725689409459488,0.0,-4.266276939532102,0.0,0.17375980397775634,-52.0,-0.32660707873637373,0.10847359237346123,11.80165630332106,42,-12.731182795698924,0.6444987509516302,10.376917918279723,-4.0,0.0,28.732943022348316,0.039149996191534454
0.0,0.0,0.5707099085958294,-2.0,-0.29393130293487635,-2.0,0.0,0.5481149944804795,0.0,-2.2891686257899995,0.0,0.14569049316237012,-56.0,-0.29390352306582906,0.10331684063342719,11.943623898950634,43,-12.326086956521738,0.6498419673707716,11.84052427567603,-2.0,0.0,28.762262828353293,0.036582746503638956
0.0,0.0,0.5585382226053114,-4.0,-0.27213987279930857,-4.0,0.0,0.535916452763568,-2.0,-4.266276939532102,0.0,0.12465077437087939,-42.0,-0.27247569829688767,0.10225853099977679,12.036014189891466,44,-11.608247422680412,0.6363016523037028,9.690633910548193,-4.0,0.0,28.798324540247116,0.03743527817637119
0.0,0.0,0.5467928619768492,-4.0,-0.24971287791129745,-4.0,0.0,0.522949158184176,-2.0,-4.266276939532102,0.0,0.10777983849905415,-68.0,-0.24998962884515397,0.10161324530062828,12.141788205863719,45,-10.463157894736842,0.6442835213541886,10.801374694494156,-4.0,0.0,28.838924333282506,0.037295711348344245
0.0,0.0,0.5295908043546361,-2.0,-0.22316025363123743,-2.0,0.0,0.5073645049348025,-2.0,-2.289168625789999,0.0,0.08269252764049849,-70.0,-0.2234345364324833,0.10121773404692681,12.235513110853901,46,-13.438202247191011,0.6536213553939765,11.088971194900962,-2.0,0.0,28.87727240845009,0.03648393200855835
0.0,0.0,0.5219688890848565,-2.0,-0.2131314128114566,-2.0,0.0,0.49836695750599,0.0,-2.289168625789999,0.0,0.0721737803865974,-70.0,-0.21335416720917627,0.10069505999121853,12.319630781462152,47,-12.97872340425532,0.644549108950191,15.13554272860581,-2.0,0.0,28.90717345179228,0.0364525504332625
0.0,0.0,0.5093633206608789,-2.0,-0.19557298383715505,-2.0,0.0,0.4870857814062214,0.0,-2.289168625789999,0.0,0.05385688981396529,-48.0,-0.19568319261006983,0.09773585420412965,12.40403470563988,48,-12.08421052631579,0.6515346915976351,11.095435911262875,-2.0,0.0,28.93996656338252,0.034677338985582465
0.0,0.0,0.5038366484211655,-2.0,-0.18143441200659668,-2.0,0.0,0.48002322384347257,0.0,-2.289168625789999,0.0,0.03761019353610669,-70.0,-0.18167524297113824,0.10169695552741367,12.511971418685597,49,-12.854166666666666,0.6546575177439349,11.397166284017953,-2.0,0.0,28.992756437517222,0.0372766963418753
0.0,0.0,0.4945366224866531,-2.0,-0.16911612581243002,-2.0,0.0,0.4701926033328637,0.0,-2.289168625789999,0.0,0.02509524722003129,-48.0,-0.16902769755899982,0.10074052781128945,12.602254715396551,50,-10.803921568627452,0.6466492165301679,9.149133909172287,-2.0,0.0,29.028357296365794,0.03611059048169017
0.0,0.0,0.4864021399443714,-4.0,-0.1443809877604549,-4.0,0.0,0.463256968216087,-2.0,-4.266276939532102,0.0,-0.00014360173022429556,-40.0,-0.14443869131207746,0.09862930352771786,12.657243568589909,51,-9.745098039215685,0.6370480737169921,8.657634367050019,-4.0,0.0,29.062494425684292,0.03571970209253364
0.0,0.0,0.47645610436220687,-4.0,-0.1294656895018277,-4.0,0.0,0.4519552168072364,0.0,-4.266276939532102,0.0,-0.011413205050458031,-54.0,-0.12945230021217302,0.0984686889855606,12.721403210273767,52,-9.83838383838384,0.6253950812310796,10.145115828111546,-4.0,0.0,29.09950804152482,0.03642323586425284
0.0,0.0,0.46650995694112707,-2.0,-0.11437289235109512,-2.0,0.0,0.4418155995439075,0.0,-2.2891686257899995,0.0,-0.026627338512002642,-44.0,-0.11431494916843964,0.0959792231361798,12.798210767522045,53,-10.930693069306932,0.6414791312604299,9.98440112657182,-2.0,0.0,29.131721353300247,0.035052257966608207
0.0,0.0,0.4626724460241219,-2.0,-0.09781854614694081,-2.0,0.0,0.4383564167173625,0.0,-2.289168625789999,0.0,-0.039272702613044455,-42.0,-0.09790415595809442,0.09672773082257187,12.872691650631696,54,-8.901960784313726,0.6587763422969147,8.277668758587378,-2.0,0.0,29.163275425477945,0.035262403455135156
0.0,0.0,0.4611410978563413,-4.0,-0.08803403842698412,-4.0,0.0,0.43697290283003143,-2.0,-4.266276939532102,0.0,-0.05152773824088685,-46.0,-0.08787818445488972,0.09461027265845026,12.959584772357678,55,-10.155339805825243,0.6319363665973499,9.576221848126327,-4.0,0.0,29.201154757470775,0.034270126834365346
0.0,0.0,0.4619069774612721,-2.0,-0.0703977619494469,-2.0,0.0,0.4380788259809459,0.0,-2.2891686257899995,0.0,-0.06821158695909255,-40.0,-0.0704017022869885,0.09306623390604467,13.058675029260334,56,-9.145631067961165,0.6426798175073588,8.501750553023236,-2.0,0.0,29.234903125602397,0.033584168516264626
0.0,0.0,0.4625309733982366,-2.0,-0.059963091594195626,-2.0,0.0,0.43852580361834337,0.0,-2.2891686257899995,0.0,-0.07838779559520669,-38.0,-0.06006622277859475,0.09506498884832675,13.146051795846969,57,-9.745098039215685,0.6506202991004496,8.969104130957392,-2.0,0.0,29.282889178320303,0.03576633687399031
0.0,0.0,0.46079705470099686,-4.0,-0.04092606605949084,-4.0,0.0,0.4373477615651661,0.0,-4.266276939532102,0.0,-0.09831789775500958,-52.0,-0.04094863729156582,0.09407129087075224,13.214276190969608,58,-9.41747572815534,0.643729302658477,8.886036031127619,-4.0,0.0,29.32902009750765,0.03498123813565507
0.0,0.0,0.46420145923030043,-2.0,-0.028382220197232445,-2.0,0.0,0.4417834722726794,-2.0,-2.2891686257899995,0.0,-0.11432128729146744,-62.0,-0.028190183851476314,0.09242115492753719,13.278428254106029,59,-10.404040404040405,0.6571878680795782,11.560922678146616,-2.0,0.0,29.366732797191823,0.03385396372713344
0.0,0.0,0.460683350856249,-2.0,-0.012049360504989885,-2.0,0.0,0.4379655331809449,0.0,-2.2891686257899995,0.0,-0.12723806920173386,-48.0,-0.012132383246769919,0.09280701991104906,13.351330352533004,60,-9.48,0.6596974980335727,9.590078206146183,-2.0,0.0,29.415773019470656,0.034567962921931664
0.0,0.0,0.4638481136069083,-2.0,0.0002950776257030119,-2.0,0.0,0.44065982982358826,0.0,-2.289168625789999,0.0,-0.14018177690733724,-70.0,0.00046013354306837195,0.09318163554940198,13.415193096256719,61,-8.846153846153847,0.6555713221830615,9.530083168949817,-2.0,0.0,29.44607007160185,0.035275092685934
0.0,0.0,0.46281478839581924,-2.0,0.005146809749340093,-2.0,0.0,0.43984742165318474,0.0,-2.289168625789999,0.0,-0.14281418712904667,-162.0,0.005192954788496324,0.09200600441096507,13.49619510412025,62,-11.649484536082474,0.6807368934295798,18.413375482010718,-2.0,0.0,29.486464655243196,0.035136104590845554
0.0,0.0,0.45976391154569435,-2.0,0.016519167664683032,-2.0,0.0,0.4373987550987092,0.0,-2.2891686257899995,0.0,-0.15555598522761693,-44.0,0.016506669806525615,0.08982381568233364,13.580302008971016,63,-9.452830188679245,0.6708247181976812,9.530618063340768,-2.0,0.0,29.518998394521546,0.03391713911628439
0.0,0.0,0.4599068481628136,-2.0,0.030822543457943666,-2.0,0.0,0.43733357596719985,0.0,-2.2891686257899995,0.0,-0.16603316034844529,-42.0,0.03076219405466199,0.09428566367136015,13.67068602171518,64,-8.754716981132075,0.6819150910477437,8.100560568483758,-2.0,0.0,29.560171970699027,0.03588405243394429
0.0,0.0,0.4602893217664035,-2.0,0.03553290325716816,-2.0,0.0,0.4395554770847055,0.0,-2.2891686257899995,0.0,-0.171154139533921,-42.0,0.03540970554643703,0.08898227710995084,13.734804153746751,65,-8.11111111111111,0.6754936722535638,7.639242416061819,-2.0,0.0,29.60220441166796,0.03213343085990418
0.0,0.0,0.4613812078663216,-2.0,0.04331115201091089,-2.0,0.0,0.4403404780879463,0.0,-2.2891686257899995,0.0,-0.17671582153133875,-50.0,0.043385273315439336,0.0904297011104829,13.784109926250192,66,-9.826923076923077,0.6918111187311144,9.523697475742676,-2.0,0.0,29.63935394630781,0.0341211249571942
0.0,0.0,0.46091101618633473,-2.0,0.04879546836370645,-2.0,0.0,0.43938626696677857,0.0,-2.2891686257899995,0.0,-0.18341877071086102,-44.0,0.04880159791631153,0.09258295554415658,13.867507642653647,67,-9.09433962264151,0.682128208951767,8.596322493540965,-2.0,0.0,29.676755129611802,0.034685152520125655
0.0,0.0,0.4579113759398688,-2.0,0.053703394675617175,-2.0,0.0,0.43691263204755226,0.0,-2.2891686257899995,0.0,-0.18519459670601535,-34.0,0.05365079869794138,0.09170367234749781,13.940743412602425,68,-7.614678899082569,0.6910561008577141,7.159914223360851,-2.0,0.0,29.71535353560695,0.03389654329863912
0.0,0.0,0.4556752769896013,-2.0,0.05597958540166137,-2.0,0.0,0.4347211929822877,0.0,-2.289168625789999,0.0,-0.190151556514425,-44.0,0.0557343715427676,0.08972084641526057,14.016380971208472,69,-8.8,0.702057981362958,9.277109566279892,-2.0,0.0,29.75787659127342,0.03372899052669367
0.0,0.0,0.4580067715068681,-2.0,0.062364308290408406,-2.0,0.0,0.4371544606958795,0.0,-2.2891686257899995,0.0,-0.19229141084396678,-40.0,0.062187113032777123,0.09088087630329494,14.092021524723535,70,-8.672727272727272,0.677756690348125,8.99808978810007,-2.0,0.0,29.810964547260596,0.034287398727327875
0.0,0.0,0.456661968546426,-2.0,0.07147551442749107,-2.0,0.0,0.4347863968192692,0.0,-2.2891686257899995,0.0,-0.2050355368479743,-54.0,0.07135287616788356,0.09373474383436749,14.176039830757729,71,-9.942857142857143,0.691251649077833,10.274173419588669,-2.0,0.0,29.857691697330583,0.03560427419050548
0.0,0.0,0.45444944761753964,-2.0,0.07252393152971616,-2.0,0.0,0.43279884550286574,0.0,-2.2891686257899995,0.0,-0.20719880720453565,-38.0,0.07237261269862985,0.09288924508119158,14.252316822715999,72,-8.38888888888889,0.691727219688084,8.089583303526293,-2.0,0.0,29.896806197071943,0.035523827199503324
0.0,0.0,0.4490322502852292,0.0,0.08301903789576986,0.0,0.0,0.42618257793539843,0.0,-0.2920895210000012,0.0,-0.215727185831611,-44.0,0.08255007587161171,0.09250516685397696,14.326290144724469,73,-11.448979591836734,0.7235331664191152,11.189574638538332,0.0,0.0,29.941169285051593,0.03621644774192513
0.0,0.0,0.44026218572145054,-2.0,0.09282087140505804,-2.0,0.0,0.4164747068973271,0.0,-2.2891686257899995,0.0,-0.22424607493117085,-38.0,0.09257003169959414,0.0941084029329069,14.398569773261771,74,-9.18095238095238,0.7010200627239667,9.691214433093956,-2.0,0.0,29.97550300339177,0.037663887102368565
0.0,0.0,0.4364751386764288,0.0,0.09815974709272786,0.0,0.0,0.41219347490722996,0.0,-0.2920895210000012,0.0,-0.22775821451471337,-54.0,0.0975659509558345,0.09427092214862967,14.463299981322987,75,-10.095238095238095,0.686670718754543,11.13512144995354,0.0,0.0,30.01241353954805,0.038915758867138266
0.3558678599759711,0.3558678599759712,0.4287588607765279,0.0,0.10116608699079131,0.0,0.3558678599759711,0.40313337376421926,0.0,-0.2920895210000012,0.0,-0.23170040970700984,-36.0,0.10098549896030841,0.0929630718566122,14.507658277221285,76,-7.611111111111111,0.6247802094681523,7.420982930469586,0.0,1.1102230246251565e-16,30.058442684193693,0.03833313463486762
0.4277917980863236,0.42779179808632367,0.42964002498569415,-2.0,0.11191757341577943,-2.0,0.4277917980863236,0.4055183293962236,0.0,-2.289168625789999,0.0,-0.24559452079142993,-60.0,0.11152857685562224,0.09371964253677667,14.556512738611271,77,-8.773584905660377,0.5824663976010863,10.08107045348231,-2.0,5.551115123125783e-17,30.09963339213635,0.038402051607207326
0.0,0.0,0.4304811694694689,-2.0,0.1238160250451324,-2.0,0.0,0.40529355088763436,0.0,-2.289168625789999,0.0,-0.2558619912981132,-68.0,0.12345764625200005,0.09575355507236696,14.604343245213515,78,-9.115384615384615,0.6226423399752027,10.2425467201087,-2.0,0.0,30.13847737705017,0.03864325240595016
1.587279898089005,1.587279898089005,0.4301896762680414,0.0,0.1324079516595415,0.0,1.587279898089005,0.4058563096929171,0.0,-0.2920895210000012,0.0,-0.26516279242835705,-40.0,0.1320025237139084,0.09222601717455522,14.649878922723232,79,-8.917431192660551,0.6188268361457887,9.343720297481038,0.0,0.0,30.17607343189415,0.037466163708521176
0.22825929980647797,0.22825929980647788,0.4296141691564362,-2.0,0.1415295455573291,-2.0,0.22825929980647797,0.4048989830612407,0.0,-2.289168625789999,0.0,-0.274529076868477,-40.0,0.14112803023112597,0.09136287854914162,14.73438754456557,80,-8.558558558558559,0.5811863743431203,8.936900610213879,-2.0,8.326672684688674e-17,30.212372668321347,0.03628313817556796
0.6734414302731858,0.6734414302731856,0.4305200273507302,-2.0,0.14377941579117678,-2.0,0.6734414302731858,0.4063364108598477,0.0,-2.2891686257899995,0.0,-0.2790972157253747,-60.0,0.143720071655321,0.09122009041640351,14.823426799889077,81,-8.163636363636364,0.6040462137538107,9.47775124146236,-2.0,2.220446049250313e-16,30.247657841744953,0.03604891672011052
0.9815076260644797,0.9815076260644796,0.4277998700039276,0.0,0.15916661395482934,0.0,0.9815076260644797,0.4038364812664352,0.0,-0.2920895210000012,0.0,-0.29075675077002766,-42.0,0.1590023427841961,0.0926170409628712,14.880641368689387,82,-8.822429906542055,0.6115019873292813,8.529019275185675,0.0,1.1102230246251565e-16,30.27896654048236,0.036877904164239195
0.8943120185698152,0.8943120185698152,0.4251193814599827,0.0,0.16041089517912108,0.0,0.8943120185698152,0.4009671154730544,0.0,-0.2920895210000012,0.0,-0.2891992676758112,-44.0,0.16037939629293366,0.09046469876445663,14.944648637922167,83,-7.3097345132743365,0.6260980416239306,8.408886624625165,0.0,0.0,30.313229042029292,0.035865431349023966
1.0661792722369479,1.0661792722369476,0.4211490616292731,0.0,0.16691653431612163,0.0,1.0661792722369479,0.3987992562228666,0.0,-0.2920895210000012,0.0,-0.29260237271677175,-38.0,0.16676735152113387,0.08778001023472153,15.003051524080282,84,-9.509803921568627,0.6208710348735668,8.941799943862705,0.0,2.220446049250313e-16,30.344772585593653,0.033747901065652314
1.0363479946197964,1.036347994619796,0.42008332767007867,0.0,0.1661206369687417,0.0,1.0363479946197964,0.3965927276053693,0.0,-0.2920895210000012,0.0,-0.2948427241910264,-56.0,0.16612329273072268,0.08933672174859149,15.05443863783481,85,-9.907407407407407,0.6191718758239997,11.621768397531895,0.0,4.440892098500626e-16,30.3888882509675,0.036519042651651235
1.9119829225540572,1.9119829225540563,0.42219094576533056,0.0,0.17266750437245965,0.0,1.9119829225540572,0.399490298412364,0.0,-0.2920895210000012,0.0,-0.3040252259078574,-50.0,0.17252762675864358,0.08974061143972238,15.095464545388296,86,-10.377358490566039,0.7052694914926947,11.196742139205575,0.0,8.881784197001252e-16,30.426099205299625,0.03512866083515459
1.4145091388830957,1.4145091388830957,0.41999220073348464,-2.0,0.17623996186374324,-2.0,1.4145091388830957,0.3961542352655725,0.0,-2.2891686257899995,0.0,-0.30498300158535696,-62.0,0.1762245983462745,0.08945194264891136,15.147838421024437,87,-9.2,0.6976256157058959,10.469365742375183,-2.0,0.0,30.46999898223918,0.03563792549020683
1.9120994942764027,1.9120994942764031,0.41841871519407264,0.0,0.18009207398851196,0.0,1.9120994942764027,0.3941654209753748,0.0,-0.2920895210000012,0.0,-0.3105455503195399,-48.0,0.17983321189327928,0.08917237740737419,15.181186686456154,88,-10.26923076923077,0.7163772183477317,10.972194550518955,0.0,4.440892098500626e-16,30.514006868684895,0.03603510012521007
1.6421007940952432,1.6421007940952432,0.4213458983346078,0.0,0.18250671087376016,0.0,1.6421007940952432,0.3978451749957401,0.0,-0.2920895210000012,0.0,-0.3152207841757091,-50.0,0.18247503458288641,0.08903053177907223,15.236147398274934,89,-7.4363636363636365,0.6432147153117185,8.246792514478555,0.0,0.0,30.552653474236337,0.035786644930153017
