StdForwardProgress,AverageAbsQ,AveragePolicySurr,MinForwardProgress,AverageQLoss,MaxReturn,MinEsReturn,AverageAbsQYDiff,StdEsReturn,QFunRegParamNorm,MaxForwardProgress,AverageY,AverageAbsY,AverageEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageReturn,Epoch,MaxEsReturn,AverageQ,StdReturn,AverageForwardProgress,MinReturn,AverageAction
0.0,0.03749360377622296,0.037486240547071524,0.0,1.570455883226141e-08,0.0,0.0,9.375422367284737e-05,0.0,7.939264429664872,0.0,-0.03749381105055578,0.03749381105055578,0.0,26.38912478440253,0.0,0.0,27,0.0,-0.03749360377622296,0.0,0.0,0.0,0.7663421291065358
0.0,0.03706874992667356,0.03705843822448724,0.0,1.3825733384635387e-08,0.0,0.0,9.01582459187177e-05,0.0,7.937512142288158,0.0,-0.03706883605678835,0.03706883605678835,0.0,26.379343438697518,0.0,0.0,28,0.0,-0.03706874992667356,0.0,0.0,0.0,0.6841120341066044
0.0,0.03662313516234774,0.03661463890154997,0.0,1.223434006612352e-08,0.0,0.0,8.165609662713731e-05,0.0,7.936465974326471,0.0,-0.03662337103931534,0.03662337103931534,0.0,26.37759162783399,0.0,0.0,29,0.0,-0.03662313516234774,0.0,0.0,0.0,0.7340677766514181
0.0,0.036138715337454684,0.03613607886161745,0.0,1.0069171401147555e-08,0.0,0.0,4.926078153881057e-05,0.0,7.935954593737391,0.0,-0.03613888250177578,0.03613888250177578,0.0,26.379565944761314,0.0,0.0,30,0.0,-0.036138715337454684,0.0,0.0,0.0,0.8631865771398766
0.0,0.0356903108689662,0.035687919095077694,0.0,8.957642980235103e-09,0.0,0.0,5.893717070887434e-05,0.0,7.935208376754438,0.0,-0.03569047282139803,0.03569047282139803,0.0,26.378571885545316,0.0,0.0,31,0.0,-0.0356903108689662,0.0,0.0,0.0,0.8537732784368776
0.0,0.03524932691028718,0.03524813597934584,0.0,7.1525126257977365e-09,0.0,0.0,4.5238702714627396e-05,0.0,7.934398485173482,0.0,-0.03524944033010981,0.03524944033010981,0.0,26.381711511498523,0.0,0.0,32,0.0,-0.03524932691028718,0.0,0.0,0.0,0.9426959824657262
0.0,0.034799374214410164,0.03479956844395528,0.0,6.470421760032199e-09,0.0,0.0,3.550338786909126e-05,0.0,7.933831920928407,0.0,-0.034799569938573124,0.034799569938573124,0.0,26.380745570936913,0.0,0.0,33,0.0,-0.034799374214410164,0.0,0.0,0.0,0.9339082134833874
0.0,0.03432766681697662,0.0343276045702047,0.0,3.7648996969337395e-09,0.0,0.0,3.302059743499958e-05,0.0,7.933469103007771,0.0,-0.03432775175845497,0.03432775175845497,0.0,26.382174416102686,0.0,0.0,34,0.0,-0.03432766681697662,0.0,0.0,0.0,0.9602794626256338
0.0,0.033844424763355904,0.03384384293689925,0.0,3.191687285305512e-09,0.0,0.0,3.3268762657978234e-05,0.0,7.9331141107121015,0.0,-0.03384453829664017,0.03384453829664017,0.0,26.39018908324585,0.0,0.0,35,0.0,-0.033844424763355904,0.0,0.0,0.0,0.9964881320086355
0.0,0.033326360297362564,0.033326410621375514,0.0,1.5266391315216234e-09,0.0,0.0,2.1761215293690777e-05,0.0,7.932753763524267,0.0,-0.03332640524932579,0.03332640524932579,0.0,26.391300786606813,0.0,0.0,36,0.0,-0.033326360297362564,0.0,0.0,0.0,0.9978375189333074
0.0,0.03277810614997003,0.032778150359994686,0.0,1.0439147078348056e-09,0.0,0.0,2.0740547609669593e-05,0.0,7.932824899673455,0.0,-0.03277814647230653,0.03277814647230653,0.0,26.391256651183657,0.0,0.0,37,0.0,-0.03277810614997003,0.0,0.0,0.0,0.9977602304460804
0.0,0.032195207663655565,0.032194841532070695,0.0,4.862397333166265e-10,0.0,0.0,1.2121041235922195e-05,0.0,7.932950387680162,0.0,-0.0321951895593959,0.0321951895593959,0.0,26.391701773544455,0.0,0.0,38,0.0,-0.032195207663655565,0.0,0.0,0.0,0.9982817613906996
0.0,0.03161868551048821,0.03161808914973856,0.0,7.049675607441254e-10,0.0,0.0,1.4229706079101339e-05,0.0,7.933357195774752,0.0,-0.031618682342023384,0.031618682342023384,0.0,26.39207545846469,0.0,0.0,39,0.0,-0.03161868551048821,0.0,0.0,0.0,0.998678158817051
0.0,0.031183701637947203,0.031183289069748543,0.0,7.703667151149012e-10,0.0,0.0,1.35987782287788e-05,0.0,7.933486474388941,0.0,-0.031183688515055714,0.031183688515055714,0.0,26.392156289436297,0.0,0.0,40,0.0,-0.031183701637947203,0.0,0.0,0.0,0.9987609877644239
0.0,0.03084863979071129,0.03084840677863015,0.0,6.741728251194283e-10,0.0,0.0,1.0136351299996518e-05,0.0,7.9334921199478075,0.0,-0.030848636077589895,0.030848636077589895,0.0,26.392156289436297,0.0,0.0,41,0.0,-0.03084863979071129,0.0,0.0,0.0,0.9987609877644239
0.0,0.030539950981809214,0.030539662494987154,0.0,7.233594855405363e-10,0.0,0.0,1.473777097606074e-05,0.0,7.933506126280408,0.0,-0.030539938516292744,0.030539938516292744,0.0,26.392156289436297,0.0,0.0,42,0.0,-0.030539950981809214,0.0,0.0,0.0,0.9987609877644239
0.0,0.03023578436600277,0.03023548573164484,0.0,7.78501105601266e-10,0.0,0.0,1.0514240263085704e-05,0.0,7.9335061550262775,0.0,-0.03023577610573443,0.03023577610573443,0.0,26.392156289436297,0.0,0.0,43,0.0,-0.03023578436600277,0.0,0.0,0.0,0.9987609877644239
0.0,0.029934644145887833,0.029934340210133595,0.0,7.272766777695393e-10,0.0,0.0,1.0577497576511102e-05,0.0,7.933506215178516,0.0,-0.029934635561658915,0.029934635561658915,0.0,26.392156289436297,0.0,0.0,44,0.0,-0.029934644145887833,0.0,0.0,0.0,0.9987609877644239
0.0,0.029636512005395355,0.02963621705693836,0.0,7.426214886769512e-10,0.0,0.0,1.185452069190161e-05,0.0,7.93350927740276,0.0,-0.029636498335657478,0.029636498335657478,0.0,26.392156289436297,0.0,0.0,45,0.0,-0.029636512005395355,0.0,0.0,0.0,0.9987609877644239
0.0,0.02934133244545391,0.029341046509030654,0.0,6.457753707242838e-10,0.0,0.0,8.573365770542632e-06,0.0,7.933509339801501,0.0,-0.029341330289705134,0.029341330289705134,0.0,26.392156289436297,0.0,0.0,46,0.0,-0.02934133244545391,0.0,0.0,0.0,0.9987609877644239
0.0,0.029049106005967468,0.029048815251339725,0.0,9.369928682973662e-10,0.0,0.0,9.87512918250033e-06,0.0,7.933509339801501,0.0,-0.02904909783747955,0.02904909783747955,0.0,26.392156289436297,0.0,0.0,47,0.0,-0.029049106005967468,0.0,0.0,0.0,0.9987609877644239
0.0,0.028759784085174683,0.02875949619215654,0.0,6.657163304204003e-10,0.0,0.0,6.786618693405515e-06,0.0,7.933509339801501,0.0,-0.028759776033317443,0.028759776033317443,0.0,26.392156289436297,0.0,0.0,48,0.0,-0.028759784085174683,0.0,0.0,0.0,0.9987609877644239
0.0,0.028473337426010773,0.028473101844510927,0.0,1.0174192481122197e-09,0.0,0.0,9.170062022149473e-06,0.0,7.933509339801501,0.0,-0.028473335802091902,0.028473335802091902,0.0,26.392156289436297,0.0,0.0,49,0.0,-0.028473337426010773,0.0,0.0,0.0,0.9987609877644239
0.0,0.02818976283925955,0.028189431030270953,0.0,7.836095480541495e-10,0.0,0.0,8.374870360534419e-06,0.0,7.933509339801501,0.0,-0.028189748529887856,0.028189748529887856,0.0,26.392156289436297,0.0,0.0,50,0.0,-0.02818976283925955,0.0,0.0,0.0,0.9987609877644239
0.0,0.027908993693511887,0.027908714520123022,0.0,7.694277669652363e-10,0.0,0.0,7.26183738611905e-06,0.0,7.933509339801501,0.0,-0.027908985682154695,0.027908985682154695,0.0,26.392156289436297,0.0,0.0,51,0.0,-0.027908993693511887,0.0,0.0,0.0,0.9987609877644239
0.0,0.02763102701638109,0.02763075046815254,0.0,7.565139703836276e-10,0.0,0.0,7.2061065060224566e-06,0.0,7.933509339801501,0.0,-0.02763101919496427,0.02763101919496427,0.0,26.392156289436297,0.0,0.0,52,0.0,-0.02763102701638109,0.0,0.0,0.0,0.9987609877644239
0.0,0.027355828933360395,0.02735555511262083,0.0,7.708550082483564e-10,0.0,0.0,7.214981141707172e-06,0.0,7.933509339801501,0.0,-0.027355821174668133,0.027355821174668133,0.0,26.392156289436297,0.0,0.0,53,0.0,-0.027355828933360395,0.0,0.0,0.0,0.9987609877644239
0.0,0.027083371764202276,0.02708310066957944,0.0,7.898469175873696e-10,0.0,0.0,7.327904275223597e-06,0.0,7.933509339801501,0.0,-0.027083364077670792,0.027083364077670792,0.0,26.392156289436297,0.0,0.0,54,0.0,-0.027083371764202276,0.0,0.0,0.0,0.9987609877644239
0.0,0.02681362825167098,0.02681335985726019,0.0,8.202619439561381e-10,0.0,0.0,7.46895932243399e-06,0.0,7.933509339801501,0.0,-0.026813620604084668,0.026813620604084668,0.0,26.392156289436297,0.0,0.0,55,0.0,-0.02681362825167098,0.0,0.0,0.0,0.9987609877644239
0.0,0.026546571243318932,0.026546305521913793,0.0,7.864453996847372e-10,0.0,0.0,7.323214466964198e-06,0.0,7.933509339801501,0.0,-0.026546563706950105,0.026546563706950105,0.0,26.392156289436297,0.0,0.0,56,0.0,-0.026546571243318932,0.0,0.0,0.0,0.9987609877644239
0.0,0.026282174069010025,0.02628191099409322,0.0,7.842203832000965e-10,0.0,0.0,7.335032206507372e-06,0.0,7.933509339801501,0.0,-0.02628216661337494,0.02628216661337494,0.0,26.392156289436297,0.0,0.0,57,0.0,-0.026282174069010025,0.0,0.0,0.0,0.9987609877644239
0.0,0.026020410215031,0.026020149760230003,0.0,7.72616009967376e-10,0.0,0.0,7.2545373807706876e-06,0.0,7.933509339801501,0.0,-0.02602040285052039,0.02602040285052039,0.0,26.392156289436297,0.0,0.0,58,0.0,-0.026020410215031,0.0,0.0,0.0,0.9987609877644239
0.0,0.025761253454494225,0.025760995593577415,0.0,7.712140704405617e-10,0.0,0.0,7.245467807262248e-06,0.0,7.933509339801501,0.0,-0.025761246174602705,0.025761246174602705,0.0,26.392156289436297,0.0,0.0,59,0.0,-0.025761253454494225,0.0,0.0,0.0,0.9987609877644239
0.0,0.025504597790027807,0.025504525718427273,0.0,8.082124654381251e-10,0.0,0.0,7.746561327911151e-06,0.0,7.933509339801501,0.0,-0.025504670588567403,0.025504670588567403,0.0,26.392156289436297,0.0,0.0,60,0.0,-0.025504597790027807,0.0,0.0,0.0,0.9987609877644239
0.0,0.025250735704608562,0.025250300134291755,0.0,1.0844839472709467e-09,0.0,0.0,1.02072206202694e-05,0.0,7.933509339801501,0.0,-0.025250650566515483,0.025250650566515483,0.0,26.392156289436297,0.0,0.0,61,0.0,-0.025250735704608562,0.0,0.0,0.0,0.9987609877644239
0.0,0.024999169553413796,0.024998919030926055,0.0,7.734760147826105e-10,0.0,0.0,7.3605268554215935e-06,0.0,7.933509339801501,0.0,-0.024999160372271234,0.024999160372271234,0.0,26.392156289436297,0.0,0.0,62,0.0,-0.024999169553413796,0.0,0.0,0.0,0.9987609877644239
0.0,0.02475018207116854,0.024749934307520267,0.0,8.064442982985759e-10,0.0,0.0,7.403415785631539e-06,0.0,7.933509339801501,0.0,-0.02475017503178121,0.02475017503178121,0.0,26.392156289436297,0.0,0.0,63,0.0,-0.02475018207116854,0.0,0.0,0.0,0.9987609877644239
0.0,0.024503676472451264,0.024503431134792947,0.0,7.571371201835642e-10,0.0,0.0,7.216517606552404e-06,0.0,7.933509339801501,0.0,-0.02450366952254879,0.02450366952254879,0.0,26.392156289436297,0.0,0.0,64,0.0,-0.024503676472451264,0.0,0.0,0.0,0.9987609877644239
0.0,0.02425962600974828,0.024259383159001113,0.0,7.544415356308575e-10,0.0,0.0,7.144169694363417e-06,0.0,7.933509339801501,0.0,-0.0242596191191913,0.0242596191191913,0.0,26.392156289436297,0.0,0.0,65,0.0,-0.02425962600974828,0.0,0.0,0.0,0.9987609877644239
0.0,0.024018006199310462,0.024017765788021228,0.0,7.609573579793361e-10,0.0,0.0,7.19110878581053e-06,0.0,7.933509339801501,0.0,-0.024017999401479088,0.024017999401479088,0.0,26.392156289436297,0.0,0.0,66,0.0,-0.024018006199310462,0.0,0.0,0.0,0.9987609877644239
0.0,0.023778792906100507,0.02377855488908247,0.0,7.830832262226277e-10,0.0,0.0,7.269781571874651e-06,0.0,7.933509339801501,0.0,-0.02377878616344835,0.02377878616344835,0.0,26.392156289436297,0.0,0.0,67,0.0,-0.023778792906100507,0.0,0.0,0.0,0.9987609877644239
0.0,0.02354196210119886,0.02354172645479342,0.0,7.82657511452207e-10,0.0,0.0,7.312551547938265e-06,0.0,7.933509339801501,0.0,-0.02354195542994543,0.02354195542994543,0.0,26.392156289436297,0.0,0.0,68,0.0,-0.02354196210119886,0.0,0.0,0.0,0.9987609877644239
0.0,0.023307490061546615,0.023307256762068008,0.0,7.704953891653825e-10,0.0,0.0,7.2333003225484165e-06,0.0,7.933509339801501,0.0,-0.023307483474979424,0.023307483474979424,0.0,26.392156289436297,0.0,0.0,69,0.0,-0.023307490061546615,0.0,0.0,0.0,0.9987609877644239
0.0,0.023075353318742917,0.023075122348217347,0.0,7.774577700508288e-10,0.0,0.0,7.3084595952477085e-06,0.0,7.933509339801501,0.0,-0.023075346795037487,0.023075346795037487,0.0,26.392156289436297,0.0,0.0,70,0.0,-0.023075353318742917,0.0,0.0,0.0,0.9987609877644239
0.0,0.02284553294247772,0.022845306946654927,0.0,1.1180837319604331e-09,0.0,0.0,1.0466895710725542e-05,0.0,7.933509339801501,0.0,-0.022845522126604727,0.022845522126604727,0.0,26.392156289436297,0.0,0.0,71,0.0,-0.02284553294247772,0.0,0.0,0.0,0.9987609877644239
0.0,0.022617987880074013,0.022617760527998944,0.0,7.673276064644432e-10,0.0,0.0,7.534668511148868e-06,0.0,7.933509339801501,0.0,-0.022617986463771812,0.022617986463771812,0.0,26.392156289436297,0.0,0.0,72,0.0,-0.022617987880074013,0.0,0.0,0.0,0.9987609877644239
0.0,0.022392724078901582,0.02239249814458844,0.0,7.524244701722108e-10,0.0,0.0,7.208374334345665e-06,0.0,7.933509339801501,0.0,-0.022392716998414212,0.022392716998414212,0.0,26.392156289436297,0.0,0.0,73,0.0,-0.022392724078901582,0.0,0.0,0.0,0.9987609877644239
0.0,0.022169697430587124,0.02216947559062832,0.0,7.778652910155066e-10,0.0,0.0,7.2925515117590045e-06,0.0,7.933509339801501,0.0,-0.022169691162969567,0.022169691162969567,0.0,26.392156289436297,0.0,0.0,74,0.0,-0.022169697430587124,0.0,0.0,0.0,0.9987609877644239
0.0,0.021948892833728043,0.021948673125200734,0.0,7.545343468309837e-10,0.0,0.0,7.219881191412178e-06,0.0,7.933509339801501,0.0,-0.021948886610936198,0.021948886610936198,0.0,26.392156289436297,0.0,0.0,75,0.0,-0.021948892833728043,0.0,0.0,0.0,0.9987609877644239
0.0,0.021730287337538522,0.02173006982466036,0.0,7.418665853131209e-10,0.0,0.0,7.080219858801521e-06,0.0,7.933509339801501,0.0,-0.021730281203404166,0.021730281203404166,0.0,26.392156289436297,0.0,0.0,76,0.0,-0.021730287337538522,0.0,0.0,0.0,0.9987609877644239
0.0,0.021513859119929174,0.021513643773977444,0.0,7.563302526039972e-10,0.0,0.0,7.197860191534549e-06,0.0,7.933509339801501,0.0,-0.02151385304966906,0.02151385304966906,0.0,26.392156289436297,0.0,0.0,77,0.0,-0.021513859119929174,0.0,0.0,0.0,0.9987609877644239
0.0,0.02129958628201526,0.021299373503132057,0.0,7.493225277489388e-10,0.0,0.0,7.143625693791834e-06,0.0,7.933509339801501,0.0,-0.021299580464897404,0.021299580464897404,0.0,26.392156289436297,0.0,0.0,78,0.0,-0.02129958628201526,0.0,0.0,0.0,0.9987609877644239
0.0,0.021087405093249995,0.021087294837586913,0.0,1.1119628992981774e-09,0.0,0.0,9.560912530613725e-06,0.0,7.933509339801501,0.0,-0.02108744195992356,0.02108744195992356,0.0,26.392156289436297,0.0,0.0,79,0.0,-0.021087405093249995,0.0,0.0,0.0,0.9987609877644239
0.0,0.02087745158344862,0.020877167635043194,0.0,8.496863430363549e-10,0.0,0.0,8.402273870664435e-06,0.0,7.933509339801501,0.0,-0.02087741639798492,0.02087741639798492,0.0,26.392156289436297,0.0,0.0,80,0.0,-0.02087745158344862,0.0,0.0,0.0,0.9987609877644239
0.0,0.02066951352949681,0.02066924777697154,0.0,8.171682896149366e-10,0.0,0.0,7.300587265089302e-06,0.0,7.933509339801501,0.0,-0.020669482591636843,0.020669482591636843,0.0,26.392156289436297,0.0,0.0,81,0.0,-0.02066951352949681,0.0,0.0,0.0,0.9987609877644239
0.0,0.020463609761347975,0.020463447833709382,0.0,7.785925317695267e-10,0.0,0.0,7.654960947677769e-06,0.0,7.933509339801501,0.0,-0.02046361973152833,0.02046361973152833,0.0,26.392156289436297,0.0,0.0,82,0.0,-0.020463609761347975,0.0,0.0,0.0,0.9987609877644239
0.0,0.02025981737588285,0.020259604744954533,0.0,7.568930428126369e-10,0.0,0.0,7.293767220517423e-06,0.0,7.933509339801501,0.0,-0.020259807235023842,0.020259807235023842,0.0,26.392156289436297,0.0,0.0,83,0.0,-0.02025981737588285,0.0,0.0,0.0,0.9987609877644239
0.0,0.02005803049892675,0.02005782923391315,0.0,7.494478572689866e-10,0.0,0.0,7.201951488333074e-06,0.0,7.933509339801501,0.0,-0.020058024635134706,0.020058024635134706,0.0,26.392156289436297,0.0,0.0,84,0.0,-0.02005803049892675,0.0,0.0,0.0,0.9987609877644239
0.0,0.019858257377283046,0.019858058615261655,0.0,7.69749682542124e-10,0.0,0.0,7.2441059608746965e-06,0.0,7.933509339801501,0.0,-0.01985825174662237,0.01985825174662237,0.0,26.392156289436297,0.0,0.0,85,0.0,-0.019858257377283046,0.0,0.0,0.0,0.9987609877644239
0.0,0.01966047409876923,0.01966027730475242,0.0,7.416608316195664e-10,0.0,0.0,7.072933396243118e-06,0.0,7.933509339801501,0.0,-0.019660468544433207,0.019660468544433207,0.0,26.392156289436297,0.0,0.0,86,0.0,-0.01966047409876923,0.0,0.0,0.0,0.9987609877644239
0.0,0.019464660714431866,0.019464465880270863,0.0,7.698778247957428e-10,0.0,0.0,7.2316008269420715e-06,0.0,7.933509339801501,0.0,-0.019464655206134218,0.019464655206134218,0.0,26.392156289436297,0.0,0.0,87,0.0,-0.019464660714431866,0.0,0.0,0.0,0.9987609877644239
0.0,0.019270797640299587,0.019270604746830244,0.0,8.2492229213921e-10,0.0,0.0,7.484479407774667e-06,0.0,7.933509339801501,0.0,-0.01927079214492781,0.01927079214492781,0.0,26.392156289436297,0.0,0.0,88,0.0,-0.019270797640299587,0.0,0.0,0.0,0.9987609877644239
0.0,0.019078865355409327,0.019078674383095098,0.0,8.190194609694313e-10,0.0,0.0,7.444765687691192e-06,0.0,7.933509339801501,0.0,-0.019078859918839557,0.019078859918839557,0.0,26.392156289436297,0.0,0.0,89,0.0,-0.019078865355409327,0.0,0.0,0.0,0.9987609877644238
0.0,0.018888844677596283,0.018888655607317187,0.0,8.18734373674034e-10,0.0,0.0,7.465196901519835e-06,0.0,7.933509339801501,0.0,-0.01888883929350683,0.01888883929350683,0.0,26.392156289436297,0.0,0.0,90,0.0,-0.018888844677596283,0.0,0.0,0.0,0.9987609877644239
0.0,0.0187007165464289,0.018700529359206807,0.0,8.078399827963399e-10,0.0,0.0,7.414371482114421e-06,0.0,7.933509339801501,0.0,-0.018700711224840363,0.018700711224840363,0.0,26.392156289436297,0.0,0.0,91,0.0,-0.0187007165464289,0.0,0.0,0.0,0.9987609877644238
0.0,0.01851446211111638,0.018514276788185326,0.0,7.932893455566805e-10,0.0,0.0,7.335125517157676e-06,0.0,7.933509339801501,0.0,-0.018514456854763512,0.018514456854763512,0.0,26.392156289436297,0.0,0.0,92,0.0,-0.01851446211111638,0.0,0.0,0.0,0.9987609877644239
0.0,0.01833006269840186,0.01832987922116422,0.0,7.73333485782163e-10,0.0,0.0,7.2429126977979655e-06,0.0,7.933509339801501,0.0,-0.01833005751621053,0.01833005751621053,0.0,26.392156289436297,0.0,0.0,93,0.0,-0.01833006269840186,0.0,0.0,0.0,0.9987609877644239
0.0,0.018147499892615878,0.018147318242768492,0.0,7.860208003982473e-10,0.0,0.0,7.340635717062776e-06,0.0,7.933509339801501,0.0,-0.018147494752984925,0.018147494752984925,0.0,26.392156289436297,0.0,0.0,94,0.0,-0.018147499892615878,0.0,0.0,0.0,0.9987609877644239
0.0,0.01796679939854848,0.017966514151641806,0.0,7.752429690824168e-10,0.0,0.0,7.466800903424515e-06,0.0,7.933509339801501,0.0,-0.017966750290446344,0.017966750290446344,0.0,26.392156289436297,0.0,0.0,95,0.0,-0.01796679939854848,0.0,0.0,0.0,0.9987609877644239
0.0,0.017787762351996996,0.017787698919880406,0.0,1.1290717177758231e-09,0.0,0.0,1.0456432226742175e-05,0.0,7.933509339801501,0.0,-0.017787805914325692,0.017787805914325692,0.0,26.392156289436297,0.0,0.0,96,0.0,-0.017787762351996996,0.0,0.0,0.0,0.9987609877644239
0.0,0.017610653691790924,0.01761046756249832,0.0,7.659542490499005e-10,0.0,0.0,7.367880246382228e-06,0.0,7.933509339801501,0.0,-0.0176106438701479,0.0176106438701479,0.0,26.392156289436297,0.0,0.0,97,0.0,-0.017610653691790924,0.0,0.0,0.0,0.9987609877644239
0.0,0.017435251000174314,0.017435077301660294,0.0,8.077292368997421e-10,0.0,0.0,7.42171876759774e-06,0.0,7.933509339801501,0.0,-0.017435246283862615,0.017435246283862615,0.0,26.392156289436297,0.0,0.0,98,0.0,-0.017435251000174314,0.0,0.0,0.0,0.9987609877644239
0.0,0.017261600567637852,0.017261427576603525,0.0,7.642576031524363e-10,0.0,0.0,7.257121274243508e-06,0.0,7.933509339801501,0.0,-0.01726159562224826,0.01726159562224826,0.0,26.392156289436297,0.0,0.0,99,0.0,-0.017261600567637852,0.0,0.0,0.0,0.9987609877644239
0.0,0.01708967929490922,0.01708950826593194,0.0,7.541770555776142e-10,0.0,0.0,7.126811770373057e-06,0.0,7.933509339801501,0.0,-0.01708967445994218,0.01708967445994218,0.0,26.392156289436297,0.0,0.0,100,0.0,-0.01708967929490922,0.0,0.0,0.0,0.9987609877644239
